,message,ID
18:59:46,rt @newsonlinetoday nearby residents being evacuated in dancing dolphin fire in abila. #newsonline,1589
19:00:00,injuries at the dancing dolphin fire #abila #intnews,1594
114,Someone just got rescued and looks really bad  #abilafire,1597
19:00:34,rt @homelandilluminations firemen report they are rescuing one resident trapped on upper floor. #hi,1610
19:01:42,rt @abilapost firefighters have rescued a resident from the upper floors of @dancingdolphin #abilapost?,1622
19:02:00,thank abila firefighters for saving me! #afd,1630
19:11:45,abila fd has requested two fresh fire units to replace the original responding units. #kronosstar #dancingdolphinfire,1778
19:12:02,two #afd units have been called to replace the firefighters on the scene?@dancingdolphin?#abilapost,1784
19:13:00,rt @abilafiredept abila fire department trucks 12 & 30 have arrived?at the dancing dolphin fire to relieve trucks 41 and 57 #afd?,1798
19:14:45,rt @onlythetruth how do you start a dolphin on fire? #tellme,1812
127,Wow - more police #abilafire,1829
19:17:00,fire continues at dancing dolphn apartments #abila #intnews,1841
19:20:00,additional fire trucks arrive. fire still out of control. #hi,1893
132,More fire trucks are arriving this is really bad,1895
19:20:00,more fire trucks are arriving this is really bad,1895
19:20:42,the two fresh fire units have arrived and are relieving the original responders.  #kronosstar #dancingdolphinfire #afdheroes,1909
19:21:00,rt @homelandilluminations additional fire trucks arrive. fire still out of control. #hi,1917
19:22:00,abila fire department announces expansion of evacuation area #afd,1940
19:24:00,rt @onlythetruth beaten by fire! #firewins,1979
19:25:00,reminder - we have opened our doors to evacuees of tonight's fire. cookies and punch are available.,2002
19:25:08,best fire in years!,2016
19:26:00,rt @homelandilluminations fire officials have expanded evacuation area. police are going door to door ordering residents to leave #hi,2027
19:26:13,expansion of evacuation perimeter in abila fire #abila #centralbulletin,2030
19:27:00,"additional residents being evacuated in dancing dolphin fire in abila, #newsonline",2048
19:28:00,rt @internationalnews neighborhood evacuations in dancing dolphin fire #abila #intnews,2059
19:28:00,"rt @newsonlinetoday additional residents being evacuated in dancing dolphin fire in abila, #newsonline",2060
19:40:29,just moments ago shots were fired at the corner of ithakis and alexandrias,2248
19:41:00,gunfire at gelatogalore give ya one guess: pok terrorists,2264
19:41:29,rt @homelandilluminations just moments ago shots were fired at the corner of ithakis and alexandrias,2294
19:41:45,unconfirmed reports of an officer down as result of gun fire in gelatogalore parking lot #abilapost,2312
192,FIRE/MEDICS NEEDED-OFFICER DOWN,2328
193,OMG Abila Post says a cop got shot! what is happening??????,2332
19:42:22,rt @homelandilluminations breaking news abila police report shots fired at gelato galore near the city park.,2347
19:42:28,fire/medics needed-ambulance dispatched,2358
19:42:45,rt @kronosstar shots fired at gelato galore. police officer is down. #kronosstar,2366
19:43:00,rt @centralbulletin report of gun fire at abila business #abila #centralbulletin,2373
19:43:48,rt @centralbulletin report of officer down as result of gun fire at abila business gelatogalore #abila #centralbulletin,2429
19:44:00,witnesses are reporting gunfire at corner of ithakis and alexandrias,2446
19:44:11,witnesses report gunfire #abila,2455
19:46:00,continued evacuations n the abila dancing dolphin fire #abila #intnews,2551
19:47:00,rt @internationalnews continued evacuations n the abila dancing dolphin fire #abila #intnews,2592
234,They just pulled a firefighter out on a stretcher #hurtfirefighter,2815
237,They just put him in an ambulance #hurtfirefighter #abilafire,2900
20:05:45,#apd is evacuating people from carlys coffeee across the street - arent we in the line of fire,2917
20:07:09,paramedics have taken injured firefighter to abila hospital?#afd #abilapost,2947
20:07:09,report that a fire fighter has been injured. #hi,2948
20:07:09,score! fire 1 firemen 0! #gooooooal,2951
20:10:17,injured firefighter in dancing dolphin fire in abila. #newsonline,3025
20:15:01,no word yet on condition of injured firefighter. #hi,3117
20:25:00,officials report fire might be under control. #hi,3270
20:33:52,rt @newsonlinetoday abila fire is under control. #newsonline,3404
20:35:02,afd says the building isn't safe to re-enter.  they will fight the fire from the outside only now. #kronosstar #dancingdolphinfire #afdheroes,3431
20:35:09,#afd is requesting additional trucks to @dancingdolphin fire #abilapost,3439
20:35:09,q: how many #afd does it take to put out a fire? a: more than this! #dancingdolphinfire,3442
20:51:00,rt @homelandilluminations fire officials have begun control measures on surrounding buildings. #hi,3609
20:52:00,#afd has shifted focus to protecting surrounding buildings from the spread of fire #abilapost,3620
21:15:00,afd says the fire is nearly under control. #kronosstar #dancingdolphinfire #afdheroes,3814
21:15:00,"fire officials still on site, report fire is under control. #hi",3815
21:16:00,"rt @homelandilluminations fire officials still on site, report fire is under control. #hi",3833
21:22:00,fire @dancingdolphin appears to be under control #afd?& #apd?are still on site #abilapost,3917
21:22:00,officials report fire is controlled.  no word yet on when nearby residents can return to their homes. #hi,3918
21:23:00,rt @homelandilluminations officials report fire is controlled.  no word yet on when nearby residents can return to their homes. #hi,3931
21:23:03,fire at dancing dolphin under control fire & police still on scene #abila #centralbulletin,3935
21:25:00,abila fire department urges citizens to please avoid the dancing dolphin as fire is not completely controlled #afd,3978
