,message,ID
20:10:00,mom im ok cops r here dont worry im across the street but safe,3012
20:10:38,"comeon dude, give up to the cops!",3040
20:11:01,talking to cops,3055
20:11:21,cops are helping poeple from carlys coffee,3067
20:12:00,rt @sofitees mom im ok cops r here dont worry im across the street but safe,3073
20:13:00,its a standoff what do you know? cops dont do anything at rally they dont do anything at shooting #pok,3095
20:13:00,wtf are the cops doing out there? just shoot them already,3098
20:18:01,evacuated witness reports seeing wild driving black van being pursued by two cop cars #abilapost,3160
20:19:01,rt @abilapost evacuated witness reports seeing wild driving black van being pursued by two cop cars #abilapost,3167
20:21:03,guy in the black van is screaming something at the cops but cant hear what,3206
20:21:34,i wonder why the cops were chasing this van anyway,3221
20:27:33,some guy looked out the window says theres a ton of cops,3314
20:32:52,i wonder what the cops are offering the van dude to get him to give up,3384
20:33:49,why dont the cops do anything? save us pls! #apd #standoff,3402
262,why dont the cops do anything? save us pls! #APD #standoff,3402
20:45:00,cops have cordoned off the area but i got a pretty good view now of the standoff,3540
21:00:19,not smart to try to run over the cop cars...  #tag,3700
21:13:33,dropped the gun and kicked it to cops! #tag,3800
21:14:47,everybody standing up watching cops are taking two away #standoff,3810
21:17:11,everybody's safe cops got the bad guys and the hostages are safe #standoff,3848
21:22:00,does anytbody konw what this was about? they were shooting at cops #standoff #gelatogalore,3923
21:22:00,looks like it ended peaceful after the shots at first hope that cop is ok,3924
304,looks like it ended peaceful after the shots at first hope that cop is OK,3924
21:25:00,cops wont answer any questions im heading home #standoffover #bedtime,3981
