,message,ID
20:19:04,witness reports hearing popping sounds later understood to be gun fire #abilapost,3170
20:20:02,witness reports that male driver of black van tried to drive out of gelatogalore parking lot but was blocked then opened fire #abilapost,3184
20:20:02,witnesses report there may be people trapped in nearby businesses,3186
20:21:02,rt @abilapost witness reports that male driver of black van tried to drive out of gelatogalore parking lot but was blocked then opened fire #abilapost,3199
20:21:04,rt @abilapost witness reports hearing popping sounds later understood to be gun fire #abilapost,3209
20:23:02,rt @homelandilluminations witnesses report there may be people trapped in nearby businesses,3247
20:25:00,officials report fire might be under control. #hi,3270
20:45:00,nothing new to report: heavily armed #apd swat still in standoff with occupants of black van #abilapost,3539
20:48:00,rt @abilapost nothing new to report: heavily armed #apd swat still in standoff with occupants of black van #abilapost,3569
21:15:00,"fire officials still on site, report fire is under control. #hi",3815
21:15:00,abila fire department reports fire is not yet controlled - residents should wait to return to their homes #afd,3816
21:16:00,"rt @homelandilluminations fire officials still on site, report fire is under control. #hi",3833
21:22:00,officials report fire is controlled.  no word yet on when nearby residents can return to their homes. #hi,3918
21:23:00,rt @homelandilluminations officials report fire is controlled.  no word yet on when nearby residents can return to their homes. #hi,3931
21:30:00,explosions reported from site of dancing dolphin fire. #hi,4035
21:30:00,abila fire department reports an explosion at the dancing dolphin fire at achilleos & madeg #afd,4036
