,message,ID
19:45:00,additional police have arrived to assist with building evacuations. #kronosstar #dancingdolphinfire,2496
19:45:00,evacuation expanded to include more buildings. #hi,2497
19:47:00,rt @homelandilluminations evacuation expanded to include more buildings. #hi,2590
20:03:32,i see?some swat dudes setting up on the top of a building,2873
20:05:00,an injured firefighter is being pulled from the building. #kronosstar #dancingdolphinfire #afdheroes,2898
237,They just put him in an ambulance #hurtfirefighter #abilafire,2900
20:05:32,rt @protoguy i see?some swat dudes setting up on the top of a building,2909
20:30:00,firemen are running from the building. something is wrong... #kronosstar #dancingdolphinfire #afdheroes,3338
20:32:00,rt @kronosstar firemen are running from the building. something is wrong... #kronosstar #dancingdolphinfire #afdheroes,3373
20:33:00,the top floors of the building have collapsed. #kronosstar #dancingdolphinfire,3390
20:33:00,top floors of building have collapsed. #hi,3392
20:35:02,afd says the building isn't safe to re-enter.  they will fight the fire from the outside only now. #kronosstar #dancingdolphinfire #afdheroes,3431
20:39:02,rt @kronosstar afd says the building isn't safe to re-enter.  they will fight the fire from the outside only now. #kronosstar #dancingdolphinfire #afdheroes,3493
20:50:00,"the firemen have turned their hoses onto the surrounding buildings, likely to keep the fire from spreading. #kronosstar #dancingdolphinfire",3593
20:50:00,fire officials have begun control measures on surrounding buildings. #hi,3594
20:51:00,"rt @kronosstar the firemen have turned their hoses onto the surrounding buildings, likely to keep the fire from spreading. #kronosstar #dancingdolphinfire",3606
20:51:00,rt @homelandilluminations fire officials have begun control measures on surrounding buildings. #hi,3609
20:52:00,#afd has shifted focus to protecting surrounding buildings from the spread of fire #abilapost,3620
21:25:00,afd says the neighboring buildings are likely not at risk. #kronosstar #dancingdolphinfire #afdheroes,3977
21:27:00,rt @kronosstar afd says the neighboring buildings are likely not at risk. #kronosstar #dancingdolphinfire #afdheroes,4004
21:30:00,there has been an explosion from inside the apartment building.  several people are down. #kronosstar #dancingdolphinfire #afdheroes,4034
308,OMG was that an explosion ? #abilafire,4038
21:31:00,rt @kronosstar there has been an explosion from inside the apartment building.  several people are down. #kronosstar #dancingdolphinfire #afdheroes,4052
