,message,ID
18:56:00,rt @abilafiredept abila fire department fire truck #23 has arrived at dancing dolphin apartment #afd,1532
18:56:02,restaurant opening soon- dancing bear   #schaber,1537
18:58:46,nearby residents being evacuated in dancing dolphin fire in abila. #newsonline,1574
18:59:46,rt @newsonlinetoday nearby residents being evacuated in dancing dolphin fire in abila. #newsonline,1589
19:00:00,injuries at the dancing dolphin fire #abila #intnews,1594
19:02:00,residents rescued in dancing dolphin fire #abila #intnews,1628
19:02:00,resident rescued from upper floors of dancing dolphin apartment #abila #centralbulletin,1629
19:10:00,abila fire department trucks 12 & 30 have arrived?at the dancing dolphin fire to relieve trucks 41 and 57 #afd?,1759
19:13:00,rt @abilafiredept abila fire department trucks 12 & 30 have arrived?at the dancing dolphin fire to relieve trucks 41 and 57 #afd?,1798
127,Wow - more police #abilafire,1829
19:17:00,fire continues at dancing dolphn apartments #abila #intnews,1841
19:18:00,rt @internationalnews fire continues at dancing dolphn apartments #abila #intnews,1859
132,More fire trucks are arriving this is really bad,1895
19:27:00,neighborhood evacuations in dancing dolphin fire #abila #intnews,2047
19:27:00,"additional residents being evacuated in dancing dolphin fire in abila, #newsonline",2048
157,"They are getting ready to go house to house I""""m really worried #abilafire""""",2049
19:28:00,rt @internationalnews neighborhood evacuations in dancing dolphin fire #abila #intnews,2059
19:28:00,"rt @newsonlinetoday additional residents being evacuated in dancing dolphin fire in abila, #newsonline",2060
193,OMG Abila Post says a cop got shot! what is happening??????,2332
19:46:00,continued evacuations n the abila dancing dolphin fire #abila #intnews,2551
19:47:00,rt @internationalnews continued evacuations n the abila dancing dolphin fire #abila #intnews,2592
19:50:00,dancing dolphin fire in abila continues. hoping for the best. #newsonline,2669
19:54:00,rt @newsonlinetoday dancing dolphin fire in abila continues. hoping for the best. #newsonline,2720
237,They just put him in an ambulance #hurtfirefighter #abilafire,2900
20:10:17,injured firefighter in dancing dolphin fire in abila. #newsonline,3025
20:12:17,rt @newsonlinetoday injured firefighter in dancing dolphin fire in abila. #newsonline,3080
20:33:49,top floors of dancing dolphin have collapsed #abila #centralbulletin,3401
20:35:09,additional fire units have been dispatched to dancing dolphin fire. #hi,3440
20:40:00,dancing dolphin fire has suddeny escalated. #abila #intnews,3502
20:41:00,rt @internationalnews dancing dolphin fire has suddeny escalated. #abila #intnews,3511
20:45:00,additional units have arrived at dancing dophin fire. #hi,3534
20:46:00,rt @homelandilluminations additional units have arrived at dancing dophin fire. #hi,3550
21:23:03,fire at dancing dolphin under control fire & police still on scene #abila #centralbulletin,3935
21:24:03,rt @centralbulletin fire at dancing dolphin under control fire & police still on scene #abila #centralbulletin,3961
21:25:00,abila fire department urges citizens to please avoid the dancing dolphin as fire is not completely controlled #afd,3978
21:30:00,explosions reported from site of dancing dolphin fire. #hi,4035
21:30:00,abila fire department reports an explosion at the dancing dolphin fire at achilleos & madeg #afd,4036
21:30:45,explosion heard at dancing dolphin apartment #abila #centralbulletin,4048
21:31:45,rt @centralbulletin explosion heard at dancing dolphin apartment #abila #centralbulletin,4054
